cv_year,train_start,train_end,round,model,picked,actual_pos,fantasy_pts,season_frac,half,third,quarter,half_label,third_label,quarter_label
2023,2019,2022,5,xgb_ranker,norris,17,4,0.18181818181818182,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2023,2019,2022,5,lgb_reg,hamilton,6,10,0.18181818181818182,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2023,2019,2022,5,ensemble,hamilton,6,10,0.18181818181818182,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2023,2019,2022,6,ridge,gasly,7,12,0.22727272727272727,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2023,2019,2022,6,rf_reg,stroll,20,0,0.22727272727272727,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2023,2019,2022,6,rf_clf,tsunoda,15,8,0.22727272727272727,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2023,2019,2022,6,xgb_reg,stroll,20,0,0.22727272727272727,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2023,2019,2022,6,xgb_clf,tsunoda,15,8,0.22727272727272727,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2023,2019,2022,6,xgb_ranker,kevin_magnussen,19,1,0.22727272727272727,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2023,2019,2022,6,lgb_reg,russell,5,8,0.22727272727272727,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2023,2019,2022,6,ensemble,stroll,20,0,0.22727272727272727,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2023,2019,2022,7,ridge,stroll,6,10,0.2727272727272727,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2023,2019,2022,7,rf_reg,leclerc,11,18,0.2727272727272727,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2023,2019,2022,7,rf_clf,bottas,19,1,0.2727272727272727,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2023,2019,2022,7,xgb_reg,norris,17,4,0.2727272727272727,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2023,2019,2022,7,xgb_clf,piastri,13,12,0.2727272727272727,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2023,2019,2022,7,xgb_ranker,bottas,19,1,0.2727272727272727,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2023,2019,2022,7,lgb_reg,perez,4,6,0.2727272727272727,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2023,2019,2022,7,ensemble,stroll,6,10,0.2727272727272727,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2023,2019,2022,8,ridge,norris,13,12,0.3181818181818182,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2023,2019,2022,8,rf_reg,leclerc,4,6,0.3181818181818182,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2023,2019,2022,8,rf_clf,leclerc,4,6,0.3181818181818182,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2023,2019,2022,8,xgb_reg,norris,13,12,0.3181818181818182,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2023,2019,2022,8,xgb_clf,albon,7,12,0.3181818181818182,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2023,2019,2022,8,xgb_ranker,ocon,8,15,0.3181818181818182,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2023,2019,2022,8,lgb_reg,norris,13,12,0.3181818181818182,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2023,2019,2022,8,ensemble,norris,13,12,0.3181818181818182,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2023,2019,2022,9,ridge,norris,4,6,0.36363636363636365,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2023,2019,2022,9,rf_reg,ocon,14,10,0.36363636363636365,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2023,2019,2022,9,rf_clf,ocon,14,10,0.36363636363636365,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2023,2019,2022,9,xgb_reg,russell,7,12,0.36363636363636365,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2023,2019,2022,9,xgb_clf,bottas,15,8,0.36363636363636365,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2023,2019,2022,9,xgb_ranker,bottas,15,8,0.36363636363636365,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2023,2019,2022,9,lgb_reg,russell,7,12,0.36363636363636365,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2023,2019,2022,9,ensemble,gasly,10,25,0.36363636363636365,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2023,2019,2022,10,ridge,albon,8,15,0.4090909090909091,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2023,2019,2022,10,rf_reg,gasly,18,2,0.4090909090909091,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2023,2019,2022,10,rf_clf,ocon,20,0,0.4090909090909091,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2023,2019,2022,10,xgb_reg,gasly,18,2,0.4090909090909091,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2023,2019,2022,10,xgb_clf,ocon,20,0,0.4090909090909091,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2023,2019,2022,10,xgb_ranker,ocon,20,0,0.4090909090909091,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2023,2019,2022,10,lgb_reg,gasly,18,2,0.4090909090909091,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2023,2019,2022,10,ensemble,gasly,18,2,0.4090909090909091,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2023,2019,2022,11,ridge,bottas,12,15,0.45454545454545453,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2023,2019,2022,11,rf_reg,bottas,12,15,0.45454545454545453,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2023,2019,2022,11,rf_clf,ricciardo,13,12,0.45454545454545453,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2023,2019,2022,11,xgb_reg,stroll,10,25,0.45454545454545453,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2023,2019,2022,11,xgb_clf,ricciardo,13,12,0.45454545454545453,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2023,2019,2022,11,xgb_ranker,kevin_magnussen,17,4,0.45454545454545453,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2023,2019,2022,11,lgb_reg,bottas,12,15,0.45454545454545453,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2023,2019,2022,11,ensemble,bottas,12,15,0.45454545454545453,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2023,2019,2022,12,ridge,alonso,5,8,0.5,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2023,2019,2022,12,rf_reg,stroll,9,18,0.5,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2023,2019,2022,12,rf_clf,gasly,11,18,0.5,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2023,2019,2022,12,xgb_reg,alonso,5,8,0.5,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2023,2019,2022,12,xgb_clf,alonso,5,8,0.5,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2023,2019,2022,12,xgb_ranker,gasly,11,18,0.5,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2023,2019,2022,12,lgb_reg,alonso,5,8,0.5,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2023,2019,2022,12,ensemble,stroll,9,18,0.5,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2023,2019,2022,13,ridge,hamilton,6,10,0.5454545454545454,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2023,2019,2022,13,rf_reg,stroll,11,18,0.5454545454545454,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2023,2019,2022,13,rf_clf,gasly,3,4,0.5454545454545454,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2023,2019,2022,13,xgb_reg,albon,8,15,0.5454545454545454,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2023,2019,2022,13,xgb_clf,leclerc,19,1,0.5454545454545454,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2023,2019,2022,13,xgb_ranker,gasly,3,4,0.5454545454545454,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2023,2019,2022,13,lgb_reg,perez,4,6,0.5454545454545454,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2023,2019,2022,13,ensemble,stroll,11,18,0.5454545454545454,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2023,2019,2022,14,ridge,alonso,9,18,0.5909090909090909,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2023,2019,2022,14,rf_reg,norris,8,15,0.5909090909090909,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2023,2019,2022,14,rf_clf,bottas,10,25,0.5909090909090909,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2023,2019,2022,14,xgb_reg,norris,8,15,0.5909090909090909,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2023,2019,2022,14,xgb_clf,tsunoda,20,0,0.5909090909090909,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2023,2019,2022,14,xgb_ranker,tsunoda,20,0,0.5909090909090909,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2023,2019,2022,14,lgb_reg,albon,7,12,0.5909090909090909,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2023,2019,2022,14,ensemble,alonso,9,18,0.5909090909090909,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2023,2019,2022,15,ridge,kevin_magnussen,10,25,0.6363636363636364,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2023,2019,2022,15,rf_reg,gasly,6,10,0.6363636363636364,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2023,2019,2022,15,rf_clf,bottas,17,4,0.6363636363636364,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2023,2019,2022,15,xgb_reg,gasly,6,10,0.6363636363636364,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2023,2019,2022,15,xgb_clf,lawson,9,18,0.6363636363636364,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2023,2019,2022,15,xgb_ranker,lawson,9,18,0.6363636363636364,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2023,2019,2022,15,lgb_reg,ocon,18,2,0.6363636363636364,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2023,2019,2022,15,ensemble,gasly,6,10,0.6363636363636364,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2023,2019,2022,16,ridge,alonso,8,15,0.6818181818181818,2,3,3,H2 (late),T3 (late),Q3 (51–75%)
2023,2019,2022,16,rf_reg,sainz,6,10,0.6818181818181818,2,3,3,H2 (late),T3 (late),Q3 (51–75%)
2023,2019,2022,16,rf_clf,gasly,10,25,0.6818181818181818,2,3,3,H2 (late),T3 (late),Q3 (51–75%)
2023,2019,2022,16,xgb_reg,gasly,10,25,0.6818181818181818,2,3,3,H2 (late),T3 (late),Q3 (51–75%)
2023,2019,2022,16,xgb_clf,lawson,11,18,0.6818181818181818,2,3,3,H2 (late),T3 (late),Q3 (51–75%)
2023,2019,2022,16,xgb_ranker,lawson,11,18,0.6818181818181818,2,3,3,H2 (late),T3 (late),Q3 (51–75%)
2023,2019,2022,16,lgb_reg,perez,19,1,0.6818181818181818,2,3,3,H2 (late),T3 (late),Q3 (51–75%)
2023,2019,2022,16,ensemble,gasly,10,25,0.6818181818181818,2,3,3,H2 (late),T3 (late),Q3 (51–75%)
2023,2019,2022,17,ridge,gasly,12,15,0.7272727272727273,2,3,3,H2 (late),T3 (late),Q3 (51–75%)
2023,2019,2022,17,rf_reg,norris,3,4,0.7272727272727273,2,3,3,H2 (late),T3 (late),Q3 (51–75%)
2023,2019,2022,17,rf_clf,bottas,8,15,0.7272727272727273,2,3,3,H2 (late),T3 (late),Q3 (51–75%)
2023,2019,2022,17,xgb_reg,gasly,12,15,0.7272727272727273,2,3,3,H2 (late),T3 (late),Q3 (51–75%)
2023,2019,2022,17,xgb_clf,tsunoda,15,8,0.7272727272727273,2,3,3,H2 (late),T3 (late),Q3 (51–75%)
2023,2019,2022,17,xgb_ranker,tsunoda,15,8,0.7272727272727273,2,3,3,H2 (late),T3 (late),Q3 (51–75%)
2023,2019,2022,17,lgb_reg,perez,10,25,0.7272727272727273,2,3,3,H2 (late),T3 (late),Q3 (51–75%)
2023,2019,2022,17,ensemble,norris,3,4,0.7272727272727273,2,3,3,H2 (late),T3 (late),Q3 (51–75%)
2023,2019,2022,18,ridge,gasly,6,10,0.7727272727272727,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2023,2019,2022,18,rf_reg,piastri,17,4,0.7727272727272727,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2023,2019,2022,18,rf_clf,ricciardo,15,8,0.7727272727272727,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2023,2019,2022,18,xgb_reg,perez,4,6,0.7727272727272727,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2023,2019,2022,18,xgb_clf,kevin_magnussen,14,10,0.7727272727272727,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2023,2019,2022,18,xgb_ranker,albon,9,18,0.7727272727272727,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2023,2019,2022,18,lgb_reg,piastri,17,4,0.7727272727272727,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2023,2019,2022,18,ensemble,piastri,17,4,0.7727272727272727,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2023,2019,2022,19,ridge,piastri,8,15,0.8181818181818182,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2023,2019,2022,19,rf_reg,gasly,11,18,0.8181818181818182,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2023,2019,2022,19,rf_clf,gasly,11,18,0.8181818181818182,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2023,2019,2022,19,xgb_reg,piastri,8,15,0.8181818181818182,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2023,2019,2022,19,xgb_clf,gasly,11,18,0.8181818181818182,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2023,2019,2022,19,xgb_ranker,hulkenberg,13,12,0.8181818181818182,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2023,2019,2022,19,lgb_reg,zhou,14,10,0.8181818181818182,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2023,2019,2022,19,ensemble,gasly,11,18,0.8181818181818182,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2023,2019,2022,20,ridge,norris,2,2,0.8636363636363636,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2023,2019,2022,20,rf_reg,norris,2,2,0.8636363636363636,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2023,2019,2022,20,rf_clf,ocon,10,25,0.8636363636363636,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2023,2019,2022,20,xgb_reg,piastri,14,10,0.8636363636363636,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2023,2019,2022,20,xgb_clf,ocon,10,25,0.8636363636363636,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2023,2019,2022,20,xgb_ranker,bottas,16,6,0.8636363636363636,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2023,2019,2022,20,lgb_reg,perez,4,6,0.8636363636363636,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2023,2019,2022,20,ensemble,piastri,14,10,0.8636363636363636,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2023,2019,2022,21,ridge,gasly,11,18,0.9090909090909091,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2023,2019,2022,21,rf_reg,alonso,9,18,0.9090909090909091,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2023,2019,2022,21,rf_clf,hulkenberg,19,1,0.9090909090909091,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2023,2019,2022,21,xgb_reg,hulkenberg,19,1,0.9090909090909091,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2023,2019,2022,21,xgb_clf,ocon,4,6,0.9090909090909091,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2023,2019,2022,21,xgb_ranker,hulkenberg,19,1,0.9090909090909091,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2023,2019,2022,21,lgb_reg,piastri,10,25,0.9090909090909091,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2023,2019,2022,21,ensemble,alonso,9,18,0.9090909090909091,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2023,2019,2022,22,ridge,hamilton,9,18,0.9545454545454546,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2023,2019,2022,22,rf_reg,ocon,12,15,0.9545454545454546,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2023,2019,2022,22,rf_clf,ocon,12,15,0.9545454545454546,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2023,2019,2022,22,xgb_reg,ocon,12,15,0.9545454545454546,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2023,2019,2022,22,xgb_clf,ocon,12,15,0.9545454545454546,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2023,2019,2022,22,xgb_ranker,bottas,19,1,0.9545454545454546,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2023,2019,2022,22,lgb_reg,perez,4,6,0.9545454545454546,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2023,2019,2022,22,ensemble,gasly,13,12,0.9545454545454546,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2024,2020,2023,1,ridge,piastri,8,15,0.0,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,1,rf_reg,piastri,8,15,0.0,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,1,rf_clf,ricciardo,13,12,0.0,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,1,xgb_reg,perez,2,2,0.0,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,1,xgb_clf,ricciardo,13,12,0.0,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,1,xgb_ranker,tsunoda,14,10,0.0,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,1,lgb_reg,alonso,9,18,0.0,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,1,ensemble,piastri,8,15,0.0,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,2,ridge,stroll,19,1,0.041666666666666664,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,2,rf_reg,stroll,19,1,0.041666666666666664,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,2,rf_clf,stroll,19,1,0.041666666666666664,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,2,xgb_reg,piastri,4,6,0.041666666666666664,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,2,xgb_clf,tsunoda,15,8,0.041666666666666664,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,2,xgb_ranker,bearman,7,12,0.041666666666666664,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,2,lgb_reg,leclerc,3,4,0.041666666666666664,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,2,ensemble,stroll,19,1,0.041666666666666664,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,3,ridge,alonso,8,15,0.08333333333333333,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,3,rf_reg,hamilton,18,2,0.08333333333333333,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,3,rf_clf,albon,11,18,0.08333333333333333,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,3,xgb_reg,hamilton,18,2,0.08333333333333333,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,3,xgb_clf,albon,11,18,0.08333333333333333,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,3,xgb_ranker,hamilton,18,2,0.08333333333333333,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,3,lgb_reg,albon,11,18,0.08333333333333333,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,3,ensemble,hamilton,18,2,0.08333333333333333,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,4,ridge,russell,7,12,0.125,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,4,rf_reg,hamilton,9,18,0.125,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,4,rf_clf,hulkenberg,11,18,0.125,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,4,xgb_reg,russell,7,12,0.125,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,4,xgb_clf,ricciardo,19,1,0.125,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,4,xgb_ranker,ricciardo,19,1,0.125,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,4,lgb_reg,ricciardo,19,1,0.125,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,4,ensemble,russell,7,12,0.125,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,5,ridge,stroll,15,8,0.16666666666666666,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,5,rf_reg,stroll,15,8,0.16666666666666666,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,5,rf_clf,hulkenberg,10,25,0.16666666666666666,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,5,xgb_reg,russell,6,10,0.16666666666666666,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,5,xgb_clf,hulkenberg,10,25,0.16666666666666666,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,5,xgb_ranker,hulkenberg,10,25,0.16666666666666666,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,5,lgb_reg,stroll,15,8,0.16666666666666666,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,5,ensemble,stroll,15,8,0.16666666666666666,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,6,ridge,stroll,17,4,0.20833333333333334,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,6,rf_reg,hamilton,6,10,0.20833333333333334,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,6,rf_clf,hulkenberg,11,18,0.20833333333333334,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,6,xgb_reg,piastri,13,12,0.20833333333333334,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,6,xgb_clf,gasly,12,15,0.20833333333333334,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,6,xgb_ranker,stroll,17,4,0.20833333333333334,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,6,lgb_reg,stroll,17,4,0.20833333333333334,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,6,ensemble,stroll,17,4,0.20833333333333334,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2024,2020,2023,7,ridge,tsunoda,10,25,0.25,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2024,2020,2023,7,rf_reg,tsunoda,10,25,0.25,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2024,2020,2023,7,rf_clf,ocon,14,10,0.25,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2024,2020,2023,7,xgb_reg,piastri,4,6,0.25,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2024,2020,2023,7,xgb_clf,gasly,16,6,0.25,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2024,2020,2023,7,xgb_ranker,hulkenberg,11,18,0.25,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2024,2020,2023,7,lgb_reg,tsunoda,10,25,0.25,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2024,2020,2023,7,ensemble,tsunoda,10,25,0.25,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2024,2020,2023,8,ridge,perez,18,2,0.2916666666666667,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2024,2020,2023,8,rf_reg,perez,18,2,0.2916666666666667,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2024,2020,2023,8,rf_clf,ocon,17,4,0.2916666666666667,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2024,2020,2023,8,xgb_reg,albon,9,18,0.2916666666666667,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2024,2020,2023,8,xgb_clf,gasly,10,25,0.2916666666666667,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2024,2020,2023,8,xgb_ranker,hulkenberg,19,1,0.2916666666666667,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2024,2020,2023,8,lgb_reg,russell,5,8,0.2916666666666667,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2024,2020,2023,8,ensemble,perez,18,2,0.2916666666666667,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2024,2020,2023,9,ridge,perez,18,2,0.3333333333333333,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2024,2020,2023,9,rf_reg,perez,18,2,0.3333333333333333,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2024,2020,2023,9,rf_clf,stroll,7,12,0.3333333333333333,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2024,2020,2023,9,xgb_reg,sainz,16,6,0.3333333333333333,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2024,2020,2023,9,xgb_clf,stroll,7,12,0.3333333333333333,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2024,2020,2023,9,xgb_ranker,stroll,7,12,0.3333333333333333,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2024,2020,2023,9,lgb_reg,sainz,16,6,0.3333333333333333,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2024,2020,2023,9,ensemble,perez,18,2,0.3333333333333333,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2024,2020,2023,10,ridge,gasly,9,18,0.375,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2024,2020,2023,10,rf_reg,gasly,9,18,0.375,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2024,2020,2023,10,rf_clf,hulkenberg,11,18,0.375,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2024,2020,2023,10,xgb_reg,ocon,10,25,0.375,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2024,2020,2023,10,xgb_clf,bottas,16,6,0.375,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2024,2020,2023,10,xgb_ranker,stroll,14,10,0.375,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2024,2020,2023,10,lgb_reg,stroll,14,10,0.375,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2024,2020,2023,10,ensemble,gasly,9,18,0.375,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2024,2020,2023,11,ridge,ocon,12,15,0.4166666666666667,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
