year,round,driverId,driverRef,drv_mechanical_dnf_rate
2011,7,808,petrov,0.0
2011,8,808,petrov,0.0
2011,9,808,petrov,0.0
2011,10,808,petrov,0.0
2011,11,808,petrov,0.0
2011,12,808,petrov,0.0
2011,13,808,petrov,0.0
2011,14,808,petrov,0.0
2011,15,808,petrov,0.0
2011,16,808,petrov,0.0
2011,17,808,petrov,0.0
2011,18,808,petrov,0.0
2011,19,808,petrov,0.0
2012,1,808,petrov,0.0
2012,2,808,petrov,0.05
2012,3,808,petrov,0.05
2012,4,808,petrov,0.05
2012,5,808,petrov,0.05
2012,6,808,petrov,0.05
2012,7,808,petrov,0.1
2012,8,808,petrov,0.1
2012,9,808,petrov,0.1
2012,10,808,petrov,0.1
2012,11,808,petrov,0.1
2012,12,808,petrov,0.1
2012,13,808,petrov,0.1
2012,14,808,petrov,0.1
2012,15,808,petrov,0.1
2012,16,808,petrov,0.1
2012,17,808,petrov,0.1
2012,18,808,petrov,0.1
2012,19,808,petrov,0.1
2012,20,808,petrov,0.1
2010,1,810,grassi,
2010,2,810,grassi,0.0
2010,3,810,grassi,0.5
2010,4,810,grassi,0.3333333333333333
2010,5,810,grassi,0.5
2010,6,810,grassi,0.4
2010,7,810,grassi,0.5
2010,8,810,grassi,0.42857142857142855
2010,9,810,grassi,0.375
2010,10,810,grassi,0.3333333333333333
2010,11,810,grassi,0.4
2010,12,810,grassi,0.45454545454545453
2010,13,810,grassi,0.4166666666666667
2010,14,810,grassi,0.38461538461538464
2010,15,810,grassi,0.35714285714285715
2010,16,810,grassi,0.3333333333333333
2010,17,810,grassi,0.3125
2010,18,810,grassi,0.29411764705882354
2010,19,810,grassi,0.2777777777777778
2010,1,811,bruno_senna,
2010,2,811,bruno_senna,1.0
2010,3,811,bruno_senna,1.0
2010,4,811,bruno_senna,0.6666666666666666
2010,5,811,bruno_senna,0.5
2010,6,811,bruno_senna,0.4
2010,7,811,bruno_senna,0.5
2010,8,811,bruno_senna,0.5714285714285714
2010,9,811,bruno_senna,0.625
2010,11,811,bruno_senna,0.5555555555555556
2010,12,811,bruno_senna,0.5
2010,13,811,bruno_senna,0.45454545454545453
2010,14,811,bruno_senna,0.4166666666666667
2010,15,811,bruno_senna,0.38461538461538464
2010,16,811,bruno_senna,0.35714285714285715
2010,17,811,bruno_senna,0.3333333333333333
2010,18,811,bruno_senna,0.3125
2010,19,811,bruno_senna,0.29411764705882354
2011,12,811,bruno_senna,0.2777777777777778
2011,13,811,bruno_senna,0.2631578947368421
2011,14,811,bruno_senna,0.25
2011,15,811,bruno_senna,0.2
2011,16,811,bruno_senna,0.15
2011,17,811,bruno_senna,0.15
2011,18,811,bruno_senna,0.15
2011,19,811,bruno_senna,0.15
2012,1,811,bruno_senna,0.1
2012,2,811,bruno_senna,0.05
2012,3,811,bruno_senna,0.0
2012,4,811,bruno_senna,0.0
2012,5,811,bruno_senna,0.05
2012,6,811,bruno_senna,0.05
2012,7,811,bruno_senna,0.05
2012,8,811,bruno_senna,0.05
2012,9,811,bruno_senna,0.05
2012,10,811,bruno_senna,0.05
2012,11,811,bruno_senna,0.05
2012,12,811,bruno_senna,0.05
2012,13,811,bruno_senna,0.05
2012,14,811,bruno_senna,0.05
2012,15,811,bruno_senna,0.05
2012,16,811,bruno_senna,0.05
2012,17,811,bruno_senna,0.05
2012,18,811,bruno_senna,0.05
2012,19,811,bruno_senna,0.05
2012,20,811,bruno_senna,0.05
2010,1,812,chandhok,
2010,2,812,chandhok,0.0
2010,3,812,chandhok,0.0
2010,4,812,chandhok,0.0
2010,5,812,chandhok,0.0
2010,6,812,chandhok,0.2
2010,7,812,chandhok,0.16666666666666666
2010,8,812,chandhok,0.14285714285714285
2010,9,812,chandhok,0.125
2010,10,812,chandhok,0.1111111111111111
2011,10,812,chandhok,0.1
2011,1,813,maldonado,
2011,2,813,maldonado,1.0
2011,3,813,maldonado,1.0
2011,4,813,maldonado,0.6666666666666666
2011,5,813,maldonado,0.5
2011,6,813,maldonado,0.4
2011,7,813,maldonado,0.3333333333333333
2011,8,813,maldonado,0.2857142857142857
2011,9,813,maldonado,0.25
2011,10,813,maldonado,0.2222222222222222
2011,11,813,maldonado,0.2
2011,12,813,maldonado,0.18181818181818182
2011,13,813,maldonado,0.16666666666666666
2011,14,813,maldonado,0.15384615384615385
2011,15,813,maldonado,0.14285714285714285
2011,16,813,maldonado,0.13333333333333333
2011,17,813,maldonado,0.1875
2011,18,813,maldonado,0.23529411764705882
2011,19,813,maldonado,0.2222222222222222
2012,1,813,maldonado,0.21052631578947367
2012,2,813,maldonado,0.2
2012,3,813,maldonado,0.15
2012,4,813,maldonado,0.1
2012,5,813,maldonado,0.1
2012,6,813,maldonado,0.1
2012,7,813,maldonado,0.1
2012,8,813,maldonado,0.1
2012,9,813,maldonado,0.1
2012,10,813,maldonado,0.1
2012,11,813,maldonado,0.1
2012,12,813,maldonado,0.1
2012,13,813,maldonado,0.1
2012,14,813,maldonado,0.1
2012,15,813,maldonado,0.15
2012,16,813,maldonado,0.15
2012,17,813,maldonado,0.15
2012,18,813,maldonado,0.1
2012,19,813,maldonado,0.05
2012,20,813,maldonado,0.05
2013,1,813,maldonado,0.05
2013,2,813,maldonado,0.05
2013,3,813,maldonado,0.05
2013,4,813,maldonado,0.05
2013,5,813,maldonado,0.05
2013,6,813,maldonado,0.05
2013,7,813,maldonado,0.05
2013,8,813,maldonado,0.05
2013,9,813,maldonado,0.05
2013,10,813,maldonado,0.05
2013,11,813,maldonado,0.05
2013,12,813,maldonado,0.05
2013,13,813,maldonado,0.05
2013,14,813,maldonado,0.05
2013,15,813,maldonado,0.0
2013,16,813,maldonado,0.0
2013,17,813,maldonado,0.0
2013,18,813,maldonado,0.0
2013,19,813,maldonado,0.0
2014,1,813,maldonado,0.0
2014,2,813,maldonado,0.0
2014,3,813,maldonado,0.05
2014,4,813,maldonado,0.05
2014,5,813,maldonado,0.05
2014,6,813,maldonado,0.05
2014,7,813,maldonado,0.05
2014,8,813,maldonado,0.1
2014,9,813,maldonado,0.1
2014,10,813,maldonado,0.1
2014,11,813,maldonado,0.1
2014,12,813,maldonado,0.1
2014,13,813,maldonado,0.1
2014,14,813,maldonado,0.1
2014,15,813,maldonado,0.1
2014,16,813,maldonado,0.1
2014,17,813,maldonado,0.1
2014,18,813,maldonado,0.1
2014,19,813,maldonado,0.1
2015,1,813,maldonado,0.15
2015,2,813,maldonado,0.15
2015,3,813,maldonado,0.15
2015,4,813,maldonado,0.15
2015,5,813,maldonado,0.15
2015,6,813,maldonado,0.15
2015,7,813,maldonado,0.2
2015,8,813,maldonado,0.2
2015,9,813,maldonado,0.15
2015,10,813,maldonado,0.15
2015,11,813,maldonado,0.15
2015,12,813,maldonado,0.15
2015,13,813,maldonado,0.15
2015,14,813,maldonado,0.15
2015,15,813,maldonado,0.15
2015,16,813,maldonado,0.15
2015,17,813,maldonado,0.15
2015,18,813,maldonado,0.15
2015,19,813,maldonado,0.15
2011,1,814,resta,
2011,2,814,resta,0.0
2011,3,814,resta,0.0
2011,4,814,resta,0.0
2011,5,814,resta,0.0
2011,6,814,resta,0.0
2011,7,814,resta,0.0
2011,8,814,resta,0.0
2011,9,814,resta,0.0
2011,10,814,resta,0.0
2011,11,814,resta,0.0
2011,12,814,resta,0.0
2011,13,814,resta,0.0
2011,14,814,resta,0.0
2011,15,814,resta,0.0
2011,16,814,resta,0.0
2011,17,814,resta,0.0
2011,18,814,resta,0.0
2011,19,814,resta,0.0
2012,1,814,resta,0.0
2012,2,814,resta,0.0
2012,3,814,resta,0.0
2012,4,814,resta,0.0
2012,5,814,resta,0.0
2012,6,814,resta,0.0
2012,7,814,resta,0.0
2012,8,814,resta,0.0
2012,9,814,resta,0.0
2012,10,814,resta,0.0
2012,11,814,resta,0.0
2012,12,814,resta,0.0
2012,13,814,resta,0.0
2012,14,814,resta,0.0
2012,15,814,resta,0.0
2012,16,814,resta,0.0
2012,17,814,resta,0.0
2012,18,814,resta,0.0
2012,19,814,resta,0.0
2012,20,814,resta,0.0
2013,1,814,resta,0.0
2013,2,814,resta,0.0
2013,3,814,resta,0.05
2013,4,814,resta,0.05
2013,5,814,resta,0.05
2013,6,814,resta,0.05
2013,7,814,resta,0.05
2013,8,814,resta,0.05
2013,9,814,resta,0.05
2013,10,814,resta,0.05
2013,11,814,resta,0.05
2013,12,814,resta,0.05
2013,13,814,resta,0.05
2013,14,814,resta,0.05
2013,15,814,resta,0.05
2013,16,814,resta,0.05
2013,17,814,resta,0.05
2013,18,814,resta,0.05
2013,19,814,resta,0.05
2017,11,814,resta,0.05
2011,1,815,perez,
2011,2,815,perez,0.0
2011,3,815,perez,0.0
2011,4,815,perez,0.0
2011,5,815,perez,0.0
2011,6,815,perez,0.0
2011,8,815,perez,0.0
2011,9,815,perez,0.0
2011,10,815,perez,0.0
2011,11,815,perez,0.0
2011,12,815,perez,0.0
2011,13,815,perez,0.09090909090909091
2011,14,815,perez,0.16666666666666666
2011,15,815,perez,0.15384615384615385
2011,16,815,perez,0.14285714285714285
2011,17,815,perez,0.13333333333333333
2011,18,815,perez,0.125
2011,19,815,perez,0.11764705882352941
2012,1,815,perez,0.1111111111111111
2012,2,815,perez,0.10526315789473684
2012,3,815,perez,0.1
2012,4,815,perez,0.1
2012,5,815,perez,0.1
2012,6,815,perez,0.15
2012,7,815,perez,0.15
2012,8,815,perez,0.15
2012,9,815,perez,0.15
2012,10,815,perez,0.15
2012,11,815,perez,0.15
2012,12,815,perez,0.15
2012,13,815,perez,0.15
2012,14,815,perez,0.1
2012,15,815,perez,0.05
2012,16,815,perez,0.05
2012,17,815,perez,0.05
2012,18,815,perez,0.05
2012,19,815,perez,0.05
2012,20,815,perez,0.05
2013,1,815,perez,0.05
2013,2,815,perez,0.05
2013,3,815,perez,0.05
2013,4,815,perez,0.05
2013,5,815,perez,0.05
2013,6,815,perez,0.0
2013,7,815,perez,0.0
2013,8,815,perez,0.0
2013,9,815,perez,0.0
2013,10,815,perez,0.0
2013,11,815,perez,0.0
2013,12,815,perez,0.0
2013,13,815,perez,0.0
2013,14,815,perez,0.0
2013,15,815,perez,0.0
2013,16,815,perez,0.0
2013,17,815,perez,0.0
2013,18,815,perez,0.0
2013,19,815,perez,0.0
2014,1,815,perez,0.0
2014,2,815,perez,0.0
2014,3,815,perez,0.0
2014,4,815,perez,0.0
2014,5,815,perez,0.0
2014,6,815,perez,0.0
2014,7,815,perez,0.0
2014,8,815,perez,0.0
2014,9,815,perez,0.0
2014,10,815,perez,0.0
2014,11,815,perez,0.0
2014,12,815,perez,0.0
2014,13,815,perez,0.0
2014,14,815,perez,0.0
2014,15,815,perez,0.0
2014,16,815,perez,0.0
2014,17,815,perez,0.0
2014,18,815,perez,0.0
2014,19,815,perez,0.0
2015,1,815,perez,0.0
2015,2,815,perez,0.0
2015,3,815,perez,0.0
2015,4,815,perez,0.0
2015,5,815,perez,0.0
2015,6,815,perez,0.0
2015,7,815,perez,0.0
2015,8,815,perez,0.0
2015,9,815,perez,0.0
2015,10,815,perez,0.0
2015,11,815,perez,0.05
2015,12,815,perez,0.05
2015,13,815,perez,0.05
2015,14,815,perez,0.05
2015,15,815,perez,0.05
2015,16,815,perez,0.05
2015,17,815,perez,0.05
2015,18,815,perez,0.05
2015,19,815,perez,0.05
2016,1,815,perez,0.05
2016,2,815,perez,0.05
2016,3,815,perez,0.05
2016,4,815,perez,0.05
2016,5,815,perez,0.05
2016,6,815,perez,0.05
2016,7,815,perez,0.05
2016,8,815,perez,0.05
2016,9,815,perez,0.05
2016,10,815,perez,0.05
2016,11,815,perez,0.05
2016,12,815,perez,0.0
2016,13,815,perez,0.0
2016,14,815,perez,0.0
2016,15,815,perez,0.0
2016,16,815,perez,0.0
2016,17,815,perez,0.0
2016,18,815,perez,0.0
2016,19,815,perez,0.0
2016,20,815,perez,0.0
2016,21,815,perez,0.0
2017,1,815,perez,0.0
2017,2,815,perez,0.0
2017,3,815,perez,0.0
2017,4,815,perez,0.0
2017,5,815,perez,0.0
2017,6,815,perez,0.0
2017,7,815,perez,0.0
2017,8,815,perez,0.0
2017,9,815,perez,0.0
2017,10,815,perez,0.0
2017,11,815,perez,0.0
2017,12,815,perez,0.0
2017,13,815,perez,0.0
2017,14,815,perez,0.0
2017,15,815,perez,0.0
2017,16,815,perez,0.0
2017,17,815,perez,0.0
2017,18,815,perez,0.0
2017,19,815,perez,0.0
2017,20,815,perez,0.0
2018,1,815,perez,0.0
2018,2,815,perez,0.0
2018,3,815,perez,0.0
2018,4,815,perez,0.0
2018,5,815,perez,0.0
2018,6,815,perez,0.0
2018,7,815,perez,0.0
2018,8,815,perez,0.0
2018,9,815,perez,0.05
2018,10,815,perez,0.05
2018,11,815,perez,0.05
2018,12,815,perez,0.05
2018,13,815,perez,0.05
2018,14,815,perez,0.05
2018,15,815,perez,0.05
2018,16,815,perez,0.05
2018,17,815,perez,0.05
2018,18,815,perez,0.05
2018,19,815,perez,0.05
2018,20,815,perez,0.1
2018,21,815,perez,0.1
2019,1,815,perez,0.1
2019,2,815,perez,0.1
2019,3,815,perez,0.1
2019,4,815,perez,0.1
2019,5,815,perez,0.1
2019,6,815,perez,0.1
2019,7,815,perez,0.1
2019,8,815,perez,0.05
2019,9,815,perez,0.05
2019,10,815,perez,0.05
2019,11,815,perez,0.05
2019,12,815,perez,0.05
2019,13,815,perez,0.05
2019,14,815,perez,0.05
2019,15,815,perez,0.05
2019,16,815,perez,0.1
2019,17,815,perez,0.1
2019,18,815,perez,0.1
2019,19,815,perez,0.05
2019,20,815,perez,0.05
2019,21,815,perez,0.05
2020,1,815,perez,0.05
2020,2,815,perez,0.05
2020,3,815,perez,0.05
2020,6,815,perez,0.05
2020,7,815,perez,0.05
2020,8,815,perez,0.05
2020,9,815,perez,0.05
2020,10,815,perez,0.05
2020,11,815,perez,0.05
2020,12,815,perez,0.05
2020,13,815,perez,0.05
2020,14,815,perez,0.05
2020,15,815,perez,0.05
2020,16,815,perez,0.05
2020,17,815,perez,0.0
2021,1,815,perez,0.05
2021,2,815,perez,0.05
2021,3,815,perez,0.05
2021,4,815,perez,0.05
2021,5,815,perez,0.05
2021,6,815,perez,0.05
2021,7,815,perez,0.05
2021,8,815,perez,0.05
2021,9,815,perez,0.05
2021,10,815,perez,0.05
2021,11,815,perez,0.05
2021,12,815,perez,0.05
2021,13,815,perez,0.05
2021,14,815,perez,0.05
2021,15,815,perez,0.05
2021,16,815,perez,0.05
2021,17,815,perez,0.05
2021,18,815,perez,0.05
2021,19,815,perez,0.05
2021,20,815,perez,0.05
2021,21,815,perez,0.0
2021,22,815,perez,0.0
2022,1,815,perez,0.0
2022,2,815,perez,0.0
2022,3,815,perez,0.0
2022,4,815,perez,0.0
2022,5,815,perez,0.0
2022,6,815,perez,0.0
2022,7,815,perez,0.0
2022,8,815,perez,0.0
2022,9,815,perez,0.0
2022,10,815,perez,0.05
2022,11,815,perez,0.05
2022,12,815,perez,0.05
2022,13,815,perez,0.05
2022,14,815,perez,0.05
2022,15,815,perez,0.05
2022,16,815,perez,0.05
2022,17,815,perez,0.05
2022,18,815,perez,0.05
2022,19,815,perez,0.05
2022,20,815,perez,0.05
2022,21,815,perez,0.05
2022,22,815,perez,0.05
2023,1,815,perez,0.05
2023,2,815,perez,0.05
2023,3,815,perez,0.05
2023,4,815,perez,0.05
2023,5,815,perez,0.05
2023,6,815,perez,0.05
2023,7,815,perez,0.05
2023,8,815,perez,0.0
2023,9,815,perez,0.0
2023,10,815,perez,0.0
2023,11,815,perez,0.0
2023,12,815,perez,0.0
2023,13,815,perez,0.0
2023,14,815,perez,0.0
2023,15,815,perez,0.0
2023,16,815,perez,0.0
2023,17,815,perez,0.0
2023,18,815,perez,0.0
2023,19,815,perez,0.0
2023,20,815,perez,0.0
2023,21,815,perez,0.0
2023,22,815,perez,0.0
2024,1,815,perez,0.0
2024,2,815,perez,0.0
2024,3,815,perez,0.0
2024,4,815,perez,0.0
2024,5,815,perez,0.0
2024,6,815,perez,0.0
2024,7,815,perez,0.0
2024,8,815,perez,0.0
2024,9,815,perez,0.0
2024,10,815,perez,0.0
2024,11,815,perez,0.0
2024,12,815,perez,0.0
2024,13,815,perez,0.0
2024,14,815,perez,0.0
2024,15,815,perez,0.0
2024,16,815,perez,0.0
2024,17,815,perez,0.0
2024,18,815,perez,0.0
2024,19,815,perez,0.0
2024,20,815,perez,0.0
2024,21,815,perez,0.0
2024,22,815,perez,0.0
2024,23,815,perez,0.0
2024,24,815,perez,0.0
2011,1,816,ambrosio,
2011,2,816,ambrosio,0.0
2011,3,816,ambrosio,0.0
2011,4,816,ambrosio,0.0
2011,5,816,ambrosio,0.0
2011,6,816,ambrosio,0.0
2011,7,816,ambrosio,0.0
2011,8,816,ambrosio,0.0
2011,9,816,ambrosio,0.0
2011,10,816,ambrosio,0.0
2011,11,816,ambrosio,0.0
2011,12,816,ambrosio,0.0
2011,13,816,ambrosio,0.0
2011,14,816,ambrosio,0.0
2011,15,816,ambrosio,0.0
2011,16,816,ambrosio,0.0
2011,17,816,ambrosio,0.0
2011,18,816,ambrosio,0.0
2011,19,816,ambrosio,0.05555555555555555
2012,13,816,ambrosio,0.05263157894736842
2011,9,817,ricciardo,
2011,10,817,ricciardo,0.0
2011,11,817,ricciardo,0.0
2011,12,817,ricciardo,0.0
2011,13,817,ricciardo,0.25
2011,14,817,ricciardo,0.2
2011,15,817,ricciardo,0.16666666666666666
2011,16,817,ricciardo,0.14285714285714285
2011,17,817,ricciardo,0.125
2011,18,817,ricciardo,0.1111111111111111
2011,19,817,ricciardo,0.2
2012,1,817,ricciardo,0.18181818181818182
2012,2,817,ricciardo,0.16666666666666666
2012,3,817,ricciardo,0.15384615384615385
2012,4,817,ricciardo,0.14285714285714285
2012,5,817,ricciardo,0.13333333333333333
2012,6,817,ricciardo,0.125
2012,7,817,ricciardo,0.11764705882352941
2012,8,817,ricciardo,0.1111111111111111
2012,9,817,ricciardo,0.10526315789473684
2012,10,817,ricciardo,0.1
2012,11,817,ricciardo,0.1
2012,12,817,ricciardo,0.1
2012,13,817,ricciardo,0.1
2012,14,817,ricciardo,0.05
2012,15,817,ricciardo,0.05
2012,16,817,ricciardo,0.05
2012,17,817,ricciardo,0.05
2012,18,817,ricciardo,0.05
2012,19,817,ricciardo,0.05
2012,20,817,ricciardo,0.0
2013,1,817,ricciardo,0.0
2013,2,817,ricciardo,0.05
2013,3,817,ricciardo,0.05
2013,4,817,ricciardo,0.05
2013,5,817,ricciardo,0.05
2013,6,817,ricciardo,0.05
2013,7,817,ricciardo,0.05
2013,8,817,ricciardo,0.05
2013,9,817,ricciardo,0.05
2013,10,817,ricciardo,0.05
2013,11,817,ricciardo,0.05
2013,12,817,ricciardo,0.05
2013,13,817,ricciardo,0.05
2013,14,817,ricciardo,0.05
2013,15,817,ricciardo,0.05
2013,16,817,ricciardo,0.05
2013,17,817,ricciardo,0.05
2013,18,817,ricciardo,0.05
2013,19,817,ricciardo,0.05
2014,1,817,ricciardo,0.05
2014,2,817,ricciardo,0.05
2014,3,817,ricciardo,0.0
2014,4,817,ricciardo,0.0
2014,5,817,ricciardo,0.0
2014,6,817,ricciardo,0.0
2014,7,817,ricciardo,0.0
2014,8,817,ricciardo,0.0
2014,9,817,ricciardo,0.0
2014,10,817,ricciardo,0.0
2014,11,817,ricciardo,0.0
2014,12,817,ricciardo,0.0
2014,13,817,ricciardo,0.0
2014,14,817,ricciardo,0.0
2014,15,817,ricciardo,0.0
2014,16,817,ricciardo,0.0
2014,17,817,ricciardo,0.0
2014,18,817,ricciardo,0.0
2014,19,817,ricciardo,0.05
2015,1,817,ricciardo,0.05
2015,2,817,ricciardo,0.05
2015,3,817,ricciardo,0.05
2015,4,817,ricciardo,0.05
2015,5,817,ricciardo,0.05
2015,6,817,ricciardo,0.05
2015,7,817,ricciardo,0.05
2015,8,817,ricciardo,0.05
2015,9,817,ricciardo,0.05
2015,10,817,ricciardo,0.1
2015,11,817,ricciardo,0.1
2015,12,817,ricciardo,0.15
2015,13,817,ricciardo,0.15
2015,14,817,ricciardo,0.15
2015,15,817,ricciardo,0.15
2015,16,817,ricciardo,0.15
2015,17,817,ricciardo,0.15
2015,18,817,ricciardo,0.15
2015,19,817,ricciardo,0.15
2016,1,817,ricciardo,0.1
2016,2,817,ricciardo,0.1
2016,3,817,ricciardo,0.1
2016,4,817,ricciardo,0.1
2016,5,817,ricciardo,0.1
2016,6,817,ricciardo,0.1
2016,7,817,ricciardo,0.1
2016,8,817,ricciardo,0.1
2016,9,817,ricciardo,0.1
2016,10,817,ricciardo,0.1
2016,11,817,ricciardo,0.05
2016,12,817,ricciardo,0.05
2016,13,817,ricciardo,0.0
2016,14,817,ricciardo,0.0
2016,15,817,ricciardo,0.0
2016,16,817,ricciardo,0.0
2016,17,817,ricciardo,0.0
2016,18,817,ricciardo,0.0
2016,19,817,ricciardo,0.0
2016,20,817,ricciardo,0.0
2016,21,817,ricciardo,0.0
2017,1,817,ricciardo,0.0
2017,2,817,ricciardo,0.05
2017,3,817,ricciardo,0.05
2017,4,817,ricciardo,0.05
2017,5,817,ricciardo,0.1
2017,6,817,ricciardo,0.1
2017,7,817,ricciardo,0.1
2017,8,817,ricciardo,0.1
2017,9,817,ricciardo,0.1
2017,10,817,ricciardo,0.1
2017,11,817,ricciardo,0.1
2017,12,817,ricciardo,0.1
2017,13,817,ricciardo,0.1
2017,14,817,ricciardo,0.1
2017,15,817,ricciardo,0.1
2017,16,817,ricciardo,0.1
2017,17,817,ricciardo,0.1
2017,18,817,ricciardo,0.15
2017,19,817,ricciardo,0.2
2017,20,817,ricciardo,0.2
2018,1,817,ricciardo,0.25
2018,2,817,ricciardo,0.2
2018,3,817,ricciardo,0.2
2018,4,817,ricciardo,0.2
2018,5,817,ricciardo,0.15
2018,6,817,ricciardo,0.15
2018,7,817,ricciardo,0.15
2018,8,817,ricciardo,0.15
2018,9,817,ricciardo,0.15
2018,10,817,ricciardo,0.2
2018,11,817,ricciardo,0.2
2018,12,817,ricciardo,0.25
2018,13,817,ricciardo,0.25
2018,14,817,ricciardo,0.25
2018,15,817,ricciardo,0.3
2018,16,817,ricciardo,0.3
2018,17,817,ricciardo,0.3
2018,18,817,ricciardo,0.25
2018,19,817,ricciardo,0.2
2018,20,817,ricciardo,0.25
2018,21,817,ricciardo,0.2
2019,1,817,ricciardo,0.2
2019,2,817,ricciardo,0.2
2019,3,817,ricciardo,0.25
2019,4,817,ricciardo,0.25
2019,5,817,ricciardo,0.25
2019,6,817,ricciardo,0.25
2019,7,817,ricciardo,0.25
2019,8,817,ricciardo,0.25
2019,9,817,ricciardo,0.2
2019,10,817,ricciardo,0.2
2019,11,817,ricciardo,0.15
2019,12,817,ricciardo,0.2
2019,13,817,ricciardo,0.2
2019,14,817,ricciardo,0.15
2019,15,817,ricciardo,0.15
2019,16,817,ricciardo,0.15
2019,17,817,ricciardo,0.15
2019,18,817,ricciardo,0.15
2019,19,817,ricciardo,0.1
2019,20,817,ricciardo,0.1
2019,21,817,ricciardo,0.1
2020,1,817,ricciardo,0.1
2020,2,817,ricciardo,0.1
2020,3,817,ricciardo,0.1
2020,4,817,ricciardo,0.1
2020,5,817,ricciardo,0.1
2020,6,817,ricciardo,0.1
2020,7,817,ricciardo,0.1
2020,8,817,ricciardo,0.1
2020,9,817,ricciardo,0.1
2020,10,817,ricciardo,0.1
2020,11,817,ricciardo,0.05
2020,12,817,ricciardo,0.05
2020,13,817,ricciardo,0.05
2020,14,817,ricciardo,0.05
2020,15,817,ricciardo,0.05
2020,16,817,ricciardo,0.05
2020,17,817,ricciardo,0.05
2021,1,817,ricciardo,0.05
2021,2,817,ricciardo,0.05
2021,3,817,ricciardo,0.05
2021,4,817,ricciardo,0.05
2021,5,817,ricciardo,0.0
2021,6,817,ricciardo,0.0
2021,7,817,ricciardo,0.0
2021,8,817,ricciardo,0.0
2021,9,817,ricciardo,0.0
2021,10,817,ricciardo,0.0
2021,11,817,ricciardo,0.0
2021,12,817,ricciardo,0.0
2021,13,817,ricciardo,0.0
2021,14,817,ricciardo,0.0
2021,15,817,ricciardo,0.0
2021,16,817,ricciardo,0.0
2021,17,817,ricciardo,0.0
2021,18,817,ricciardo,0.0
2021,19,817,ricciardo,0.0
2021,20,817,ricciardo,0.05
2021,21,817,ricciardo,0.05
2021,22,817,ricciardo,0.05
2022,1,817,ricciardo,0.05
2022,2,817,ricciardo,0.05
2022,3,817,ricciardo,0.1
2022,4,817,ricciardo,0.1
2022,5,817,ricciardo,0.1
2022,6,817,ricciardo,0.1
2022,7,817,ricciardo,0.1
2022,8,817,ricciardo,0.1
2022,9,817,ricciardo,0.1
2022,10,817,ricciardo,0.1
2022,11,817,ricciardo,0.1
2022,12,817,ricciardo,0.1
2022,13,817,ricciardo,0.1
2022,14,817,ricciardo,0.1
2022,15,817,ricciardo,0.1
2022,16,817,ricciardo,0.1
2022,17,817,ricciardo,0.15
2022,18,817,ricciardo,0.1
2022,19,817,ricciardo,0.1
2022,20,817,ricciardo,0.1
2022,21,817,ricciardo,0.1
2022,22,817,ricciardo,0.1
2023,11,817,ricciardo,0.05
2023,12,817,ricciardo,0.05
2023,18,817,ricciardo,0.05
2023,19,817,ricciardo,0.05
2023,20,817,ricciardo,0.05
2023,21,817,ricciardo,0.05
2023,22,817,ricciardo,0.05
2024,1,817,ricciardo,0.05
2024,2,817,ricciardo,0.05
2024,3,817,ricciardo,0.05
2024,4,817,ricciardo,0.05
2024,5,817,ricciardo,0.05
2024,6,817,ricciardo,0.05
2024,7,817,ricciardo,0.05
2024,8,817,ricciardo,0.0
2024,9,817,ricciardo,0.0
2024,10,817,ricciardo,0.0
2024,11,817,ricciardo,0.0
2024,12,817,ricciardo,0.0
2024,13,817,ricciardo,0.0
2024,14,817,ricciardo,0.0
2024,15,817,ricciardo,0.0
2024,16,817,ricciardo,0.0
2024,17,817,ricciardo,0.0
2024,18,817,ricciardo,0.0
2012,1,818,vergne,
2012,2,818,vergne,0.0
2012,3,818,vergne,0.0
2012,4,818,vergne,0.0
2012,5,818,vergne,0.0
2012,6,818,vergne,0.0
2012,7,818,vergne,0.0
2012,8,818,vergne,0.0
2012,9,818,vergne,0.0
2012,10,818,vergne,0.0
2012,11,818,vergne,0.0
2012,12,818,vergne,0.0
2012,13,818,vergne,0.0
2012,14,818,vergne,0.07692307692307693
2012,15,818,vergne,0.07142857142857142
2012,16,818,vergne,0.06666666666666667
2012,17,818,vergne,0.0625
2012,18,818,vergne,0.058823529411764705
2012,19,818,vergne,0.05555555555555555
2012,20,818,vergne,0.10526315789473684
2013,1,818,vergne,0.1
2013,2,818,vergne,0.1
2013,3,818,vergne,0.1
2013,4,818,vergne,0.1
2013,5,818,vergne,0.1
2013,6,818,vergne,0.1
2013,7,818,vergne,0.1
2013,8,818,vergne,0.1
2013,9,818,vergne,0.15
2013,10,818,vergne,0.2
2013,11,818,vergne,0.2
2013,12,818,vergne,0.2
2013,13,818,vergne,0.25
2013,14,818,vergne,0.2
2013,15,818,vergne,0.2
2013,16,818,vergne,0.2
2013,17,818,vergne,0.2
2013,18,818,vergne,0.2
2013,19,818,vergne,0.2
2014,1,818,vergne,0.15
2014,2,818,vergne,0.15
2014,3,818,vergne,0.2
2014,4,818,vergne,0.2
2014,5,818,vergne,0.2
2014,6,818,vergne,0.25
2014,7,818,vergne,0.3
2014,8,818,vergne,0.3
2014,9,818,vergne,0.35
2014,10,818,vergne,0.3
2014,11,818,vergne,0.25
2014,12,818,vergne,0.25
2014,13,818,vergne,0.25
2014,14,818,vergne,0.2
2014,15,818,vergne,0.2
2014,16,818,vergne,0.2
2014,17,818,vergne,0.2
2014,18,818,vergne,0.2
