model,year,round,race_name,driver_id,p10_prob,is_actual_p10
rf_clf,2025,10,Canadian Grand Prix,max_verstappen,0.0021565371720689863,0
rf_clf,2025,10,Canadian Grand Prix,antonelli,0.016783376752040106,0
rf_clf,2025,10,Canadian Grand Prix,piastri,0.0,0
rf_clf,2025,10,Canadian Grand Prix,leclerc,0.023508898356495552,0
rf_clf,2025,10,Canadian Grand Prix,hamilton,0.01737441379145221,0
rf_clf,2025,10,Canadian Grand Prix,alonso,0.057600791133472676,0
rf_clf,2025,10,Canadian Grand Prix,hulkenberg,0.08100160067618473,0
rf_clf,2025,10,Canadian Grand Prix,ocon,0.0863323223171966,0
rf_clf,2025,10,Canadian Grand Prix,sainz,0.07670921861627586,1
rf_clf,2025,10,Canadian Grand Prix,bearman,0.08287765923968235,0
rf_clf,2025,10,Canadian Grand Prix,tsunoda,0.08442917446569212,0
rf_clf,2025,10,Canadian Grand Prix,colapinto,0.06111370042820158,0
rf_clf,2025,10,Canadian Grand Prix,bortoleto,0.057017355196037435,0
rf_clf,2025,10,Canadian Grand Prix,gasly,0.047477251699770615,0
rf_clf,2025,10,Canadian Grand Prix,hadjar,0.09896383294349961,0
rf_clf,2025,10,Canadian Grand Prix,stroll,0.05856037543932711,0
rf_clf,2025,10,Canadian Grand Prix,norris,0.004934555597696541,0
rf_clf,2025,10,Canadian Grand Prix,lawson,0.05353100526470496,0
rf_clf,2025,10,Canadian Grand Prix,albon,0.09147825020332484,0
xgb_clf,2025,10,Canadian Grand Prix,russell,0.03164579683303327,0
xgb_clf,2025,10,Canadian Grand Prix,max_verstappen,0.026909832919467046,0
xgb_clf,2025,10,Canadian Grand Prix,antonelli,0.032723205884026246,0
xgb_clf,2025,10,Canadian Grand Prix,piastri,0.03606668444412421,0
xgb_clf,2025,10,Canadian Grand Prix,leclerc,0.038357751382923036,0
xgb_clf,2025,10,Canadian Grand Prix,hamilton,0.0350567575960533,0
xgb_clf,2025,10,Canadian Grand Prix,alonso,0.04571317061242917,0
xgb_clf,2025,10,Canadian Grand Prix,hulkenberg,0.04503239453072662,0
xgb_clf,2025,10,Canadian Grand Prix,ocon,0.07267362168319269,0
xgb_clf,2025,10,Canadian Grand Prix,sainz,0.0467777033160686,1
xgb_clf,2025,10,Canadian Grand Prix,bearman,0.06928994233819068,0
xgb_clf,2025,10,Canadian Grand Prix,tsunoda,0.04609011652780843,0
xgb_clf,2025,10,Canadian Grand Prix,colapinto,0.0464106783442134,0
xgb_clf,2025,10,Canadian Grand Prix,bortoleto,0.054025589712447045,0
xgb_clf,2025,10,Canadian Grand Prix,gasly,0.03830365463332714,0
xgb_clf,2025,10,Canadian Grand Prix,hadjar,0.05781333410896339,0
xgb_clf,2025,10,Canadian Grand Prix,stroll,0.05542230762939978,0
xgb_clf,2025,10,Canadian Grand Prix,norris,0.0326923947387776,0
xgb_clf,2025,10,Canadian Grand Prix,lawson,0.04558473363945599,0
xgb_clf,2025,10,Canadian Grand Prix,albon,0.05170195300708351,0
rf_clf,2025,11,Austrian Grand Prix,norris,0.0,0
rf_clf,2025,11,Austrian Grand Prix,piastri,0.0,0
rf_clf,2025,11,Austrian Grand Prix,leclerc,0.0046210933224191345,0
rf_clf,2025,11,Austrian Grand Prix,hamilton,0.0049686610757657505,0
rf_clf,2025,11,Austrian Grand Prix,russell,0.0028091132450819662,0
rf_clf,2025,11,Austrian Grand Prix,lawson,0.07708209114894826,0
rf_clf,2025,11,Austrian Grand Prix,alonso,0.08597885336974907,0
rf_clf,2025,11,Austrian Grand Prix,bortoleto,0.11358454651598301,0
rf_clf,2025,11,Austrian Grand Prix,hulkenberg,0.05291524908292482,0
rf_clf,2025,11,Austrian Grand Prix,ocon,0.08332579511520617,1
rf_clf,2025,11,Austrian Grand Prix,bearman,0.09107667117995964,0
rf_clf,2025,11,Austrian Grand Prix,hadjar,0.13310007372966998,0
rf_clf,2025,11,Austrian Grand Prix,gasly,0.0792717213243549,0
rf_clf,2025,11,Austrian Grand Prix,stroll,0.07370159745403386,0
rf_clf,2025,11,Austrian Grand Prix,colapinto,0.06593939769370855,0
rf_clf,2025,11,Austrian Grand Prix,tsunoda,0.07784557416881445,0
rf_clf,2025,11,Austrian Grand Prix,albon,0.09635840683037451,0
rf_clf,2025,11,Austrian Grand Prix,max_verstappen,0.018067279661172376,0
rf_clf,2025,11,Austrian Grand Prix,antonelli,0.06138068084959475,0
rf_clf,2025,11,Austrian Grand Prix,sainz,0.06420616652226004,0
xgb_clf,2025,11,Austrian Grand Prix,norris,0.024304438044090042,0
xgb_clf,2025,11,Austrian Grand Prix,piastri,0.03676424855684414,0
xgb_clf,2025,11,Austrian Grand Prix,leclerc,0.03185906707607724,0
xgb_clf,2025,11,Austrian Grand Prix,hamilton,0.03181528252956835,0
xgb_clf,2025,11,Austrian Grand Prix,russell,0.03462705993536537,0
xgb_clf,2025,11,Austrian Grand Prix,lawson,0.04843691519196322,0
xgb_clf,2025,11,Austrian Grand Prix,alonso,0.04427039540712431,0
xgb_clf,2025,11,Austrian Grand Prix,bortoleto,0.0901749394429695,0
xgb_clf,2025,11,Austrian Grand Prix,hulkenberg,0.04244125629582537,0
xgb_clf,2025,11,Austrian Grand Prix,ocon,0.055002487476363826,1
xgb_clf,2025,11,Austrian Grand Prix,bearman,0.09580605315671462,0
xgb_clf,2025,11,Austrian Grand Prix,hadjar,0.06488817833974453,0
xgb_clf,2025,11,Austrian Grand Prix,gasly,0.0415200565733261,0
xgb_clf,2025,11,Austrian Grand Prix,stroll,0.04896953092998578,0
xgb_clf,2025,11,Austrian Grand Prix,colapinto,0.055782760092792136,0
xgb_clf,2025,11,Austrian Grand Prix,tsunoda,0.07743210023721486,0
xgb_clf,2025,11,Austrian Grand Prix,albon,0.048952654254995696,0
xgb_clf,2025,11,Austrian Grand Prix,max_verstappen,0.031043493233172903,0
xgb_clf,2025,11,Austrian Grand Prix,antonelli,0.040661059727521064,0
xgb_clf,2025,11,Austrian Grand Prix,sainz,0.042302804693964996,0
rf_clf,2025,12,British Grand Prix,norris,0.005185619127136129,0
rf_clf,2025,12,British Grand Prix,piastri,0.0,0
rf_clf,2025,12,British Grand Prix,hulkenberg,0.05443657351632632,0
rf_clf,2025,12,British Grand Prix,hamilton,0.012220057551744259,0
rf_clf,2025,12,British Grand Prix,max_verstappen,0.0019626720875681345,0
rf_clf,2025,12,British Grand Prix,gasly,0.08548644678927234,0
rf_clf,2025,12,British Grand Prix,stroll,0.05642931578510566,0
rf_clf,2025,12,British Grand Prix,albon,0.09715620181398811,0
rf_clf,2025,12,British Grand Prix,alonso,0.08594260578202813,0
rf_clf,2025,12,British Grand Prix,russell,0.002907737640671271,1
rf_clf,2025,12,British Grand Prix,bearman,0.12232248792702367,0
rf_clf,2025,12,British Grand Prix,sainz,0.08589894286664979,0
rf_clf,2025,12,British Grand Prix,ocon,0.09933085185874137,0
rf_clf,2025,12,British Grand Prix,leclerc,0.010041865891220785,0
rf_clf,2025,12,British Grand Prix,tsunoda,0.0883328263061918,0
rf_clf,2025,12,British Grand Prix,antonelli,0.03366993560054836,0
rf_clf,2025,12,British Grand Prix,hadjar,0.128649763030429,0
rf_clf,2025,12,British Grand Prix,bortoleto,0.05854541503121966,0
rf_clf,2025,12,British Grand Prix,lawson,0.0828419605233685,0
rf_clf,2025,12,British Grand Prix,colapinto,0.019175957566620775,0
xgb_clf,2025,12,British Grand Prix,norris,0.03409547029720906,0
xgb_clf,2025,12,British Grand Prix,piastri,0.03127779464162724,0
xgb_clf,2025,12,British Grand Prix,hulkenberg,0.03649400014554714,0
xgb_clf,2025,12,British Grand Prix,hamilton,0.03335742999929407,0
xgb_clf,2025,12,British Grand Prix,max_verstappen,0.028060422621488522,0
xgb_clf,2025,12,British Grand Prix,gasly,0.04369462019242435,0
xgb_clf,2025,12,British Grand Prix,stroll,0.04920292904561557,0
xgb_clf,2025,12,British Grand Prix,albon,0.11219519692192552,0
xgb_clf,2025,12,British Grand Prix,alonso,0.04527959903435795,0
xgb_clf,2025,12,British Grand Prix,russell,0.034630489822332584,1
xgb_clf,2025,12,British Grand Prix,bearman,0.128313945627845,0
xgb_clf,2025,12,British Grand Prix,sainz,0.03820052416937741,0
xgb_clf,2025,12,British Grand Prix,ocon,0.06093052358355609,0
xgb_clf,2025,12,British Grand Prix,leclerc,0.03416782441493272,0
xgb_clf,2025,12,British Grand Prix,tsunoda,0.07319317810084741,0
xgb_clf,2025,12,British Grand Prix,antonelli,0.041831592911199325,0
xgb_clf,2025,12,British Grand Prix,hadjar,0.09090330199177792,0
xgb_clf,2025,12,British Grand Prix,bortoleto,0.043126764340318945,0
xgb_clf,2025,12,British Grand Prix,lawson,0.056752816877930115,0
xgb_clf,2025,12,British Grand Prix,colapinto,0.03870755796776508,0
rf_clf,2025,13,Belgian Grand Prix,piastri,0.0,0
rf_clf,2025,13,Belgian Grand Prix,norris,0.0,0
rf_clf,2025,13,Belgian Grand Prix,leclerc,0.008293534728280164,0
rf_clf,2025,13,Belgian Grand Prix,max_verstappen,0.007918494657277616,0
rf_clf,2025,13,Belgian Grand Prix,russell,0.013613845407361469,0
rf_clf,2025,13,Belgian Grand Prix,albon,0.04469209282991256,0
rf_clf,2025,13,Belgian Grand Prix,hamilton,0.05304133570038474,0
rf_clf,2025,13,Belgian Grand Prix,lawson,0.08303871033257323,0
rf_clf,2025,13,Belgian Grand Prix,bortoleto,0.10866898510284684,0
rf_clf,2025,13,Belgian Grand Prix,gasly,0.09228421156803504,1
rf_clf,2025,13,Belgian Grand Prix,bearman,0.0876542687616933,0
rf_clf,2025,13,Belgian Grand Prix,hulkenberg,0.2044319740872577,0
rf_clf,2025,13,Belgian Grand Prix,tsunoda,0.06290560821982995,0
rf_clf,2025,13,Belgian Grand Prix,stroll,0.054652357832503974,0
rf_clf,2025,13,Belgian Grand Prix,ocon,0.10124394541661805,0
rf_clf,2025,13,Belgian Grand Prix,antonelli,0.08864436775319604,0
rf_clf,2025,13,Belgian Grand Prix,alonso,0.05943994092700257,0
rf_clf,2025,13,Belgian Grand Prix,sainz,0.10153507471008212,0
rf_clf,2025,13,Belgian Grand Prix,colapinto,0.05460210256361313,0
rf_clf,2025,13,Belgian Grand Prix,hadjar,0.07448258229212834,0
xgb_clf,2025,13,Belgian Grand Prix,piastri,0.032722423062328865,0
xgb_clf,2025,13,Belgian Grand Prix,norris,0.024677089729182485,0
xgb_clf,2025,13,Belgian Grand Prix,leclerc,0.03734441284276802,0
xgb_clf,2025,13,Belgian Grand Prix,max_verstappen,0.03684467447612093,0
xgb_clf,2025,13,Belgian Grand Prix,russell,0.03328099607253021,0
xgb_clf,2025,13,Belgian Grand Prix,albon,0.043231458116211596,0
xgb_clf,2025,13,Belgian Grand Prix,hamilton,0.044478669343427056,0
xgb_clf,2025,13,Belgian Grand Prix,lawson,0.0450473813365037,0
xgb_clf,2025,13,Belgian Grand Prix,bortoleto,0.08198848058288344,0
xgb_clf,2025,13,Belgian Grand Prix,gasly,0.07569604158726626,1
xgb_clf,2025,13,Belgian Grand Prix,bearman,0.15581683801960403,0
xgb_clf,2025,13,Belgian Grand Prix,hulkenberg,0.07682037757765615,0
xgb_clf,2025,13,Belgian Grand Prix,tsunoda,0.0718989663058175,0
xgb_clf,2025,13,Belgian Grand Prix,stroll,0.03786533348376494,0
xgb_clf,2025,13,Belgian Grand Prix,ocon,0.09783553721789824,0
xgb_clf,2025,13,Belgian Grand Prix,antonelli,0.07414829269726511,0
xgb_clf,2025,13,Belgian Grand Prix,alonso,0.036727268424033524,0
xgb_clf,2025,13,Belgian Grand Prix,sainz,0.10768289408185978,0
xgb_clf,2025,13,Belgian Grand Prix,colapinto,0.0419891305912158,0
xgb_clf,2025,13,Belgian Grand Prix,hadjar,0.05786917482203617,0
rf_clf,2025,14,Hungarian Grand Prix,norris,0.0,0
rf_clf,2025,14,Hungarian Grand Prix,piastri,0.0,0
rf_clf,2025,14,Hungarian Grand Prix,russell,0.009431156727322148,0
rf_clf,2025,14,Hungarian Grand Prix,leclerc,0.0,0
rf_clf,2025,14,Hungarian Grand Prix,alonso,0.049417134705598886,0
rf_clf,2025,14,Hungarian Grand Prix,bortoleto,0.0815636380165045,0
rf_clf,2025,14,Hungarian Grand Prix,stroll,0.05288305924052143,0
rf_clf,2025,14,Hungarian Grand Prix,lawson,0.090282285621202,0
rf_clf,2025,14,Hungarian Grand Prix,max_verstappen,0.040279663560508765,0
rf_clf,2025,14,Hungarian Grand Prix,antonelli,0.1204606142062048,1
rf_clf,2025,14,Hungarian Grand Prix,hadjar,0.0880287242497468,0
rf_clf,2025,14,Hungarian Grand Prix,hamilton,0.04509446295009749,0
rf_clf,2025,14,Hungarian Grand Prix,hulkenberg,0.06955905358913053,0
rf_clf,2025,14,Hungarian Grand Prix,sainz,0.0923074747231564,0
rf_clf,2025,14,Hungarian Grand Prix,albon,0.07561135623791682,0
rf_clf,2025,14,Hungarian Grand Prix,ocon,0.06769919658687293,0
rf_clf,2025,14,Hungarian Grand Prix,tsunoda,0.09024427534559169,0
rf_clf,2025,14,Hungarian Grand Prix,colapinto,0.06432672410763882,0
rf_clf,2025,14,Hungarian Grand Prix,gasly,0.08903340459171813,0
rf_clf,2025,14,Hungarian Grand Prix,bearman,0.08790941014061353,0
xgb_clf,2025,14,Hungarian Grand Prix,norris,0.02882794020385742,0
xgb_clf,2025,14,Hungarian Grand Prix,piastri,0.023815581873351165,0
xgb_clf,2025,14,Hungarian Grand Prix,russell,0.033822158495388596,0
xgb_clf,2025,14,Hungarian Grand Prix,leclerc,0.024633950641121297,0
xgb_clf,2025,14,Hungarian Grand Prix,alonso,0.050865173225370854,0
xgb_clf,2025,14,Hungarian Grand Prix,bortoleto,0.1093936063950299,0
xgb_clf,2025,14,Hungarian Grand Prix,stroll,0.0465070319716912,0
xgb_clf,2025,14,Hungarian Grand Prix,lawson,0.055586921924361155,0
xgb_clf,2025,14,Hungarian Grand Prix,max_verstappen,0.0374306356218694,0
xgb_clf,2025,14,Hungarian Grand Prix,antonelli,0.17547539285365893,1
xgb_clf,2025,14,Hungarian Grand Prix,hadjar,0.05570841125039595,0
xgb_clf,2025,14,Hungarian Grand Prix,hamilton,0.03988549788662746,0
xgb_clf,2025,14,Hungarian Grand Prix,hulkenberg,0.053219516659514965,0
xgb_clf,2025,14,Hungarian Grand Prix,sainz,0.056203799043796486,0
xgb_clf,2025,14,Hungarian Grand Prix,albon,0.0686285341646454,0
xgb_clf,2025,14,Hungarian Grand Prix,ocon,0.05871319766151813,0
xgb_clf,2025,14,Hungarian Grand Prix,tsunoda,0.11945059973192776,0
xgb_clf,2025,14,Hungarian Grand Prix,colapinto,0.043075512656865975,0
xgb_clf,2025,14,Hungarian Grand Prix,gasly,0.04998803765779635,0
xgb_clf,2025,14,Hungarian Grand Prix,bearman,0.085712195454197,0
rf_clf,2025,15,Dutch Grand Prix,piastri,0.0,0
rf_clf,2025,15,Dutch Grand Prix,max_verstappen,0.00964995160639592,0
rf_clf,2025,15,Dutch Grand Prix,hadjar,0.05944543875453452,0
rf_clf,2025,15,Dutch Grand Prix,russell,0.013357604825518066,0
rf_clf,2025,15,Dutch Grand Prix,albon,0.17912575362502242,0
rf_clf,2025,15,Dutch Grand Prix,bearman,0.053715203494325583,0
rf_clf,2025,15,Dutch Grand Prix,stroll,0.06201354783551808,0
rf_clf,2025,15,Dutch Grand Prix,alonso,0.09803384971872356,0
rf_clf,2025,15,Dutch Grand Prix,tsunoda,0.0870020564100104,0
rf_clf,2025,15,Dutch Grand Prix,ocon,0.056919080275525766,1
rf_clf,2025,15,Dutch Grand Prix,colapinto,0.04218503293546811,0
rf_clf,2025,15,Dutch Grand Prix,lawson,0.08531657881398706,0
rf_clf,2025,15,Dutch Grand Prix,sainz,0.08735849794326886,0
rf_clf,2025,15,Dutch Grand Prix,hulkenberg,0.06461291237819602,0
rf_clf,2025,15,Dutch Grand Prix,bortoleto,0.09956349119079758,0
rf_clf,2025,15,Dutch Grand Prix,antonelli,0.08163262399411911,0
rf_clf,2025,15,Dutch Grand Prix,gasly,0.08550562236444079,0
rf_clf,2025,15,Dutch Grand Prix,norris,0.0,0
rf_clf,2025,15,Dutch Grand Prix,leclerc,0.012167826911681955,0
rf_clf,2025,15,Dutch Grand Prix,hamilton,0.026886460653268808,0
xgb_clf,2025,15,Dutch Grand Prix,piastri,0.025590161472371652,0
xgb_clf,2025,15,Dutch Grand Prix,max_verstappen,0.033888846765413816,0
xgb_clf,2025,15,Dutch Grand Prix,hadjar,0.04179072617889918,0
xgb_clf,2025,15,Dutch Grand Prix,russell,0.03984538847840708,0
xgb_clf,2025,15,Dutch Grand Prix,albon,0.08833070544845883,0
xgb_clf,2025,15,Dutch Grand Prix,bearman,0.04268557550924407,0
xgb_clf,2025,15,Dutch Grand Prix,stroll,0.042288573049554815,0
xgb_clf,2025,15,Dutch Grand Prix,alonso,0.04853845026974701,0
xgb_clf,2025,15,Dutch Grand Prix,tsunoda,0.06533645386666594,0
xgb_clf,2025,15,Dutch Grand Prix,ocon,0.04474632030008295,1
xgb_clf,2025,15,Dutch Grand Prix,colapinto,0.036778164712633676,0
xgb_clf,2025,15,Dutch Grand Prix,lawson,0.050106054131988285,0
xgb_clf,2025,15,Dutch Grand Prix,sainz,0.04660034629830821,0
xgb_clf,2025,15,Dutch Grand Prix,hulkenberg,0.04012254702525447,0
xgb_clf,2025,15,Dutch Grand Prix,bortoleto,0.05664737625214226,0
xgb_clf,2025,15,Dutch Grand Prix,antonelli,0.09338138149198537,0
xgb_clf,2025,15,Dutch Grand Prix,gasly,0.05734406174882446,0
xgb_clf,2025,15,Dutch Grand Prix,norris,0.029343991704571293,0
xgb_clf,2025,15,Dutch Grand Prix,leclerc,0.03184922153871765,0
xgb_clf,2025,15,Dutch Grand Prix,hamilton,0.038994516412126604,0
rf_clf,2025,16,Italian Grand Prix,max_verstappen,0.001969637460770664,0
rf_clf,2025,16,Italian Grand Prix,norris,0.010613506822374694,0
rf_clf,2025,16,Italian Grand Prix,piastri,0.0,0
rf_clf,2025,16,Italian Grand Prix,leclerc,0.002875817577141927,0
rf_clf,2025,16,Italian Grand Prix,russell,0.01413398278380984,0
rf_clf,2025,16,Italian Grand Prix,hamilton,0.01310658195860202,0
rf_clf,2025,16,Italian Grand Prix,albon,0.1930768426249419,0
rf_clf,2025,16,Italian Grand Prix,bortoleto,0.08193381216513643,0
rf_clf,2025,16,Italian Grand Prix,antonelli,0.05440770026194197,0
rf_clf,2025,16,Italian Grand Prix,hadjar,0.08978839427253252,1
rf_clf,2025,16,Italian Grand Prix,sainz,0.09251678608071276,0
rf_clf,2025,16,Italian Grand Prix,bearman,0.09490111454146491,0
rf_clf,2025,16,Italian Grand Prix,tsunoda,0.09173062959958997,0
rf_clf,2025,16,Italian Grand Prix,lawson,0.05823760113882344,0
rf_clf,2025,16,Italian Grand Prix,ocon,0.10156321872398813,0
rf_clf,2025,16,Italian Grand Prix,gasly,0.05221208670608526,0
rf_clf,2025,16,Italian Grand Prix,colapinto,0.027890316479628814,0
rf_clf,2025,16,Italian Grand Prix,stroll,0.084269055391937,0
rf_clf,2025,16,Italian Grand Prix,alonso,0.09302599871439957,0
rf_clf,2025,16,Italian Grand Prix,hulkenberg,0.08377560171795873,0
xgb_clf,2025,16,Italian Grand Prix,max_verstappen,0.029516864179701018,0
xgb_clf,2025,16,Italian Grand Prix,norris,0.03135298727002573,0
xgb_clf,2025,16,Italian Grand Prix,piastri,0.0337113375391089,0
xgb_clf,2025,16,Italian Grand Prix,leclerc,0.03330562846561403,0
xgb_clf,2025,16,Italian Grand Prix,russell,0.03497729521273487,0
xgb_clf,2025,16,Italian Grand Prix,hamilton,0.033077143368976936,0
xgb_clf,2025,16,Italian Grand Prix,albon,0.21643735604627512,0
xgb_clf,2025,16,Italian Grand Prix,bortoleto,0.057026275736241284,0
xgb_clf,2025,16,Italian Grand Prix,antonelli,0.06065434692592758,0
xgb_clf,2025,16,Italian Grand Prix,hadjar,0.045579458755940674,1
xgb_clf,2025,16,Italian Grand Prix,sainz,0.04819188162226,0
xgb_clf,2025,16,Italian Grand Prix,bearman,0.06208514215793799,0
xgb_clf,2025,16,Italian Grand Prix,tsunoda,0.07369945833332273,0
xgb_clf,2025,16,Italian Grand Prix,lawson,0.04860633003749971,0
xgb_clf,2025,16,Italian Grand Prix,ocon,0.05833885248891246,0
xgb_clf,2025,16,Italian Grand Prix,gasly,0.037556774261629275,0
xgb_clf,2025,16,Italian Grand Prix,colapinto,0.03929692657338487,0
xgb_clf,2025,16,Italian Grand Prix,stroll,0.04827733317323375,0
xgb_clf,2025,16,Italian Grand Prix,alonso,0.04601968483222647,0
xgb_clf,2025,16,Italian Grand Prix,hulkenberg,0.04866362539726269,0
rf_clf,2025,17,Azerbaijan Grand Prix,max_verstappen,0.0022255350178460825,0
rf_clf,2025,17,Azerbaijan Grand Prix,russell,0.007724210935783816,0
rf_clf,2025,17,Azerbaijan Grand Prix,sainz,0.037264475650053294,0
rf_clf,2025,17,Azerbaijan Grand Prix,antonelli,0.027016261977647938,0
rf_clf,2025,17,Azerbaijan Grand Prix,lawson,0.05667196296363623,0
rf_clf,2025,17,Azerbaijan Grand Prix,tsunoda,0.06205404571167552,0
rf_clf,2025,17,Azerbaijan Grand Prix,norris,0.005192763198580462,0
rf_clf,2025,17,Azerbaijan Grand Prix,hamilton,0.07485644320935242,0
rf_clf,2025,17,Azerbaijan Grand Prix,leclerc,0.026843958543597984,0
rf_clf,2025,17,Azerbaijan Grand Prix,hadjar,0.06520708599912954,1
rf_clf,2025,17,Azerbaijan Grand Prix,bortoleto,0.10605295863968625,0
rf_clf,2025,17,Azerbaijan Grand Prix,bearman,0.08532101722531024,0
rf_clf,2025,17,Azerbaijan Grand Prix,albon,0.09296158733907603,0
rf_clf,2025,17,Azerbaijan Grand Prix,ocon,0.05923203968927067,0
rf_clf,2025,17,Azerbaijan Grand Prix,alonso,0.07854280976738348,0
rf_clf,2025,17,Azerbaijan Grand Prix,hulkenberg,0.06477159817189829,0
rf_clf,2025,17,Azerbaijan Grand Prix,stroll,0.12750450910227787,0
rf_clf,2025,17,Azerbaijan Grand Prix,gasly,0.048712655549087706,0
rf_clf,2025,17,Azerbaijan Grand Prix,colapinto,0.05839236503270101,0
rf_clf,2025,17,Azerbaijan Grand Prix,piastri,0.0019460822872631226,0
xgb_clf,2025,17,Azerbaijan Grand Prix,max_verstappen,0.029792637461899467,0
xgb_clf,2025,17,Azerbaijan Grand Prix,russell,0.03589089386048295,0
xgb_clf,2025,17,Azerbaijan Grand Prix,sainz,0.043169341924937175,0
xgb_clf,2025,17,Azerbaijan Grand Prix,antonelli,0.05028096814768608,0
xgb_clf,2025,17,Azerbaijan Grand Prix,lawson,0.0515130479051766,0
xgb_clf,2025,17,Azerbaijan Grand Prix,tsunoda,0.04928350865092354,0
xgb_clf,2025,17,Azerbaijan Grand Prix,norris,0.035106334596431865,0
xgb_clf,2025,17,Azerbaijan Grand Prix,hamilton,0.04519730021714934,0
xgb_clf,2025,17,Azerbaijan Grand Prix,leclerc,0.044381918050317715,0
xgb_clf,2025,17,Azerbaijan Grand Prix,hadjar,0.04437736772369462,1
xgb_clf,2025,17,Azerbaijan Grand Prix,bortoleto,0.050170170879425824,0
xgb_clf,2025,17,Azerbaijan Grand Prix,bearman,0.05146688308127369,0
xgb_clf,2025,17,Azerbaijan Grand Prix,albon,0.06757004894617212,0
xgb_clf,2025,17,Azerbaijan Grand Prix,ocon,0.045346051123929976,0
xgb_clf,2025,17,Azerbaijan Grand Prix,alonso,0.04080331587263873,0
xgb_clf,2025,17,Azerbaijan Grand Prix,hulkenberg,0.04077918288481653,0
xgb_clf,2025,17,Azerbaijan Grand Prix,stroll,0.1292048426357426,0
xgb_clf,2025,17,Azerbaijan Grand Prix,gasly,0.03648755316195904,0
xgb_clf,2025,17,Azerbaijan Grand Prix,colapinto,0.047387931411363944,0
xgb_clf,2025,17,Azerbaijan Grand Prix,piastri,0.034328183478994356,0
rf_clf,2025,18,Singapore Grand Prix,russell,0.0,0
rf_clf,2025,18,Singapore Grand Prix,max_verstappen,0.0020844752041392044,0
rf_clf,2025,18,Singapore Grand Prix,norris,0.00709269589157367,0
rf_clf,2025,18,Singapore Grand Prix,piastri,0.011334913011232966,0
rf_clf,2025,18,Singapore Grand Prix,antonelli,0.017282928409899315,0
rf_clf,2025,18,Singapore Grand Prix,leclerc,0.02339355250177254,0
rf_clf,2025,18,Singapore Grand Prix,alonso,0.0662099295202577,0
rf_clf,2025,18,Singapore Grand Prix,hamilton,0.01357087150769563,0
rf_clf,2025,18,Singapore Grand Prix,bearman,0.08714107251727465,0
rf_clf,2025,18,Singapore Grand Prix,sainz,0.06439232256964127,1
rf_clf,2025,18,Singapore Grand Prix,hadjar,0.07443793815171217,0
rf_clf,2025,18,Singapore Grand Prix,tsunoda,0.15003802295680344,0
rf_clf,2025,18,Singapore Grand Prix,stroll,0.08684529077824148,0
rf_clf,2025,18,Singapore Grand Prix,albon,0.08669206372481346,0
rf_clf,2025,18,Singapore Grand Prix,lawson,0.09118783759517247,0
rf_clf,2025,18,Singapore Grand Prix,colapinto,0.05174662214620861,0
rf_clf,2025,18,Singapore Grand Prix,bortoleto,0.08879339046578592,0
rf_clf,2025,18,Singapore Grand Prix,ocon,0.08149121411641916,0
rf_clf,2025,18,Singapore Grand Prix,gasly,0.0431591285347477,0
rf_clf,2025,18,Singapore Grand Prix,hulkenberg,0.07842527368990956,0
xgb_clf,2025,18,Singapore Grand Prix,russell,0.023608652613372312,0
xgb_clf,2025,18,Singapore Grand Prix,max_verstappen,0.028386586512724066,0
xgb_clf,2025,18,Singapore Grand Prix,norris,0.036728333185929184,0
xgb_clf,2025,18,Singapore Grand Prix,piastri,0.035563397530644705,0
xgb_clf,2025,18,Singapore Grand Prix,antonelli,0.04230345429213924,0
xgb_clf,2025,18,Singapore Grand Prix,leclerc,0.0384968736617758,0
xgb_clf,2025,18,Singapore Grand Prix,alonso,0.04269496651961134,0
xgb_clf,2025,18,Singapore Grand Prix,hamilton,0.03645193297564715,0
xgb_clf,2025,18,Singapore Grand Prix,bearman,0.04710282709509654,0
xgb_clf,2025,18,Singapore Grand Prix,sainz,0.04135169552286018,1
xgb_clf,2025,18,Singapore Grand Prix,hadjar,0.048658009294855184,0
xgb_clf,2025,18,Singapore Grand Prix,tsunoda,0.08566347072387852,0
xgb_clf,2025,18,Singapore Grand Prix,stroll,0.04983557589303585,0
xgb_clf,2025,18,Singapore Grand Prix,albon,0.06926703292300888,0
xgb_clf,2025,18,Singapore Grand Prix,lawson,0.05032519177440682,0
xgb_clf,2025,18,Singapore Grand Prix,colapinto,0.04558115521311353,0
xgb_clf,2025,18,Singapore Grand Prix,bortoleto,0.07348014809600051,0
xgb_clf,2025,18,Singapore Grand Prix,ocon,0.06095646433402446,0
xgb_clf,2025,18,Singapore Grand Prix,gasly,0.03719939792244345,0
xgb_clf,2025,18,Singapore Grand Prix,hulkenberg,0.05907816895155402,0
rf_clf,2025,19,United States Grand Prix,max_verstappen,0.0019699098198832535,0
rf_clf,2025,19,United States Grand Prix,norris,0.007795902037731161,0
rf_clf,2025,19,United States Grand Prix,leclerc,0.009222375361449198,0
rf_clf,2025,19,United States Grand Prix,hamilton,0.008097785101578348,0
rf_clf,2025,19,United States Grand Prix,piastri,0.005001490926186493,0
rf_clf,2025,19,United States Grand Prix,russell,0.0020809078996792607,0
rf_clf,2025,19,United States Grand Prix,tsunoda,0.10439772791374324,0
rf_clf,2025,19,United States Grand Prix,hulkenberg,0.08862756906637206,0
rf_clf,2025,19,United States Grand Prix,bearman,0.0709034170143599,0
